1744114113361109159,1744114113362942702,1833543
1744114114363566749,1744114114364346040,779291
1744114115365020594,1744114115365905835,885241
1744114116366469263,1744114116367138514,669251
1744114117367547376,1744114117368232417,685041
1744114118368971580,1744114118369571640,600060
1744114119370701073,1744114119371307114,606041
1744114120372286087,1744114120372924771,638684
1744114121373780656,1744114121374379413,598757
1744114122375235125,1744114122375908424,673299
1744114123376801444,1744114123377506974,705530
1744114124378462128,1744114124379017082,554954
1744114125379834221,1744114125380510655,676434
1744114126381506820,1744114126382151073,644253
1744114127383164437,1744114127383883944,719507
1744114128384236521,1744114128384878180,641659
1744114129385737824,1744114129386423266,685442
1744114130387419207,1744114130388205971,786764
1744114131389272863,1744114131389921826,648963
1744114132391036354,1744114132392048006,1011652
1744114133392972871,1744114133393759375,786504
1744114134394755660,1744114134395503521,747861
1744114135396374257,1744114135397058196,683939
1744114136398297425,1744114136398986624,689199
1744114137400027649,1744114137400767605,739956
1744114138401828189,1744114138402542316,714127
1744114139402991263,1744114139403712914,721651
1744114140404286756,1744114140405018947,732191
1744114141406009738,1744114141406677016,667278
1744114142407046172,1744114142407781488,735316
1744114143408621208,1744114143409386842,765634
1744114144410653645,1744114144411327915,674270
1744114145412233900,1744114145412940923,707023
1744114146413886940,1744114146414624942,738002
1744114147415593277,1744114147416235056,641779
1744114148416664663,1744114148417325759,661096
1744114149418545507,1744114149419267920,722413
1744114150419704083,1744114150420536174,832091
1744114151421374697,1744114151422102349,727652
1744114152423186165,1744114152423799079,612914
1744114153424580324,1744114153425207205,626881
1744114154425814131,1744114154426598921,784790
1744114155427486414,1744114155428164081,677667
1744114156428559181,1744114156429250464,691283
1744114157430255837,1744114157430979993,724156
1744114158432199565,1744114158433051794,852229
1744114159434083442,1744114159434837785,754343
1744114160435706603,1744114160436331140,624537
1744114161437270556,1744114161437961729,691173
1744114162438900760,1744114162439651797,751037
1744114163440379496,1744114163441064317,684821
1744114164442066109,1744114164442862432,796323
1744114165443694338,1744114165444354663,660325
1744114166444759866,1744114166445521673,761807
1744114167446552701,1744114167447258912,706211
1744114168448139170,1744114168448985418,846248
1744114169449409663,1744114169450023159,613496
1744114170451107727,1744114170451865046,757319
1744114171452726936,1744114171453339780,612844
1744114172454581869,1744114172455252102,670233
1744114173455861363,1744114173456638119,776756
1744114174456888133,1744114174457605276,717143
1744114175458390675,1744114175459075266,684591
1744114176460297159,1744114176460903711,606552
1744114177461810977,1744114177462500106,689129
1744114178463290208,1744114178464034572,744364
1744114179464488727,1744114179465155363,666636
1744114180466404941,1744114180467026091,621150
1744114181468037243,1744114181468762811,725568
1744114182469197936,1744114182469939114,741178
1744114183470296115,1744114183471095664,799549
1744114184472054094,1744114184472734546,680452
1744114185473122398,1744114185473786249,663851
1744114186474185539,1744114186474882102,696563
1744114187475638946,1744114187476310161,671215
1744114188476645029,1744114188477283492,638463
1744114189478321051,1744114189479074252,753201
1744114190480045030,1744114190480788783,743753
1744114191481659948,1744114191482478583,818635
1744114192483354813,1744114192484105659,750846
1744114193485399667,1744114193486118863,719196
1744114194487125592,1744114194487755870,630278
1744114195488522780,1744114195489134612,611832
1744114196490410372,1744114196491145228,734856
1744114197491951994,1744114197492781200,829206
1744114198493829849,1744114198494532234,702385
1744114199495517888,1744114199496237946,720058
1744114200496670826,1744114200497376657,705831
1744114201498498483,1744114201499168777,670294
1744114202500220887,1744114202500969900,749013
1744114203501941914,1744114203502756672,814758
1744114204503202050,1744114204503912540,710490
1744114205504217971,1744114205505025244,807273
1744114206505335195,1744114206506015999,680804
1744114207506950877,1744114207507723545,772668
1744114208508622766,1744114208509373152,750386
1744114209510193251,1744114209511107207,913956
1744114210511693387,1744114210512484840,791453
1744114211513000650,1744114211513719546,718896
1744114212514771805,1744114212515387986,616181
1744114213516241878,1744114213516946006,704128
1744114214517902903,1744114214518701370,798467
1744114215519064783,1744114215519824256,759473
1744114216520348930,1744114216521072154,723224
1744114217521618878,1744114217522293790,674912
1744114218523143534,1744114218523967881,824347
1744114219524355573,1744114219525073638,718065
1744114220525532018,1744114220526161594,629576
1744114221527242962,1744114221527968281,725319
1744114222528981522,1744114222529808273,826751
1744114223530781249,1744114223531475798,694549
1744114224531924482,1744114224532749800,825318
1744114225533855269,1744114225534570397,715128
1744114226535519282,1744114226536278966,759684
1744114227537294184,1744114227538071481,777297
1744114228538646327,1744114228539415459,769132
