1744115132958524332,1744115132960180918,1656586
1744115133961403563,1744115133962205205,801642
1744115134963477307,1744115134964302394,825087
1744115135964931187,1744115135965813532,882345
1744115136967034262,1744115136967820185,785923
1744115137968902835,1744115137969742049,839214
1744115138970361913,1744115138971212338,850425
1744115139972756764,1744115139973750821,994057
1744115140974859558,1744115140975530522,670964
1744115141976583006,1744115141977270642,687636
1744115142978654791,1744115142979523400,868609
1744115143981014802,1744115143981762292,747490
1744115144982763738,1744115144983526086,762348
1744115145984147360,1744115145984863049,715689
1744115146985720869,1744115146986420778,699909
1744115147987272617,1744115147988147008,874391
1744115148989420122,1744115148990215682,795560
1744115149991396121,1744115149992171484,775363
1744115150993753057,1744115150994538118,785061
1744115151995633250,1744115151996287573,654323
1744115152997016583,1744115152997792938,776355
1744115153998366566,1744115153999026329,659763
1744115155000129563,1744115155000913933,784370
1744115156001755147,1744115156002581346,826199
1744115157003816048,1744115157004667475,851427
1744115158005760861,1744115158006529841,768980
1744115159007806077,1744115159008541424,735347
1744115160009502665,1744115160010293286,790621
1744115161011404243,1744115161012124090,719847
1744115162013340341,1744115162014146953,806612
1744115163015325955,1744115163016151763,825808
1744115164017573316,1744115164018283996,710680
1744115165019240492,1744115165019997029,756537
1744115166020588395,1744115166021277664,689269
1744115167022151516,1744115167022911038,759522
1744115168023774496,1744115168024545571,771075
1744115169025581434,1744115169026282836,701402
1744115170027257122,1744115170028116664,859542
1744115171029661062,1744115171030544861,883799
1744115172031893960,1744115172032725970,832010
1744115173033318346,1744115173034110761,792415
1744115174035162632,1744115174035949707,787075
1744115175037145302,1744115175037926295,780993
1744115176038630972,1744115176039352342,721370
1744115177040576999,1744115177041374914,797915
1744115178042695288,1744115178043494546,799258
1744115179044735080,1744115179045498569,763489
1744115180046229083,1744115180046962165,733082
1744115181048102043,1744115181048921389,819346
1744115182050140670,1744115182050946210,805540
1744115183052093366,1744115183052890880,797514
1744115184054373444,1744115184055091819,718375
1744115185056245826,1744115185057123012,877186
1744115186058251075,1744115186058967526,716451
1744115187060086981,1744115187060952164,865183
1744115188061900835,1744115188062741822,840987
1744115189063845922,1744115189064675267,829345
1744115190065792858,1744115190066555406,762548
1744115191067769638,1744115191068565239,795601
1744115192069254371,1744115192070066453,812082
1744115193070638431,1744115193071287374,648943
1744115194072341722,1744115194073069874,728152
1744115195074096145,1744115195074801104,704959
1744115196075925410,1744115196076727032,801622
1744115197077830965,1744115197078610856,779891
1744115198079693887,1744115198080473307,779420
1744115199081727008,1744115199082525094,798086
1744115200083982595,1744115200084814886,832291
1744115201085487887,1744115201086311181,823294
1744115202087562276,1744115202088372114,809838
