1744116892601623012,1744116892602714508,1091496
1744116893602464499,1744116893603825407,1360908
1744116894603254841,1744116894604204236,949395
1744116895604501800,1744116895605581353,1079553
1744116896604885760,1744116896605999828,1114068
1744116897605788757,1744116897606840858,1052101
1744116898606698646,1744116898607818896,1120250
1744116899607529107,1744116899608565458,1036351
1744116900608133878,1744116900609200867,1066989
1744116901609087583,1744116901610193326,1105743
1744116902610080584,1744116902611225501,1144917
1744116903610853595,1744116903611953717,1100122
1744116904611216389,1744116904612235517,1019128
1744116905611725492,1744116905612733498,1008006
1744116906612376463,1744116906613352449,975986
1744116907613652614,1744116907614745853,1093239
1744116908614980543,1744116908616002476,1021933
1744116909615665462,1744116909616690812,1025350
1744116910616536324,1744116910617585859,1049535
1744116911617489141,1744116911618568383,1079242
1744116912618817532,1744116912619817493,999961
1744116913619263841,1744116913620294511,1030670
1744116914619609437,1744116914620761798,1152361
1744116915619979589,1744116915621091674,1112085
1744116916621002862,1744116916622220287,1217425
1744116917621801663,1744116917622938554,1136891
1744116918622523014,1744116918623486205,963191
1744116919623705760,1744116919624833204,1127444
1744116920624518216,1744116920625560027,1041811
1744116921625117811,1744116921626163208,1045397
1744116922625476876,1744116922626565546,1088670
1744116923626577191,1744116923627699204,1122013
1744116924626960412,1744116924628259572,1299160
1744116925627291795,1744116925628477519,1185724
1744116926628630704,1744116926629816539,1185835
1744116927629609541,1744116927630694504,1084963
1744116928630236689,1744116928631292336,1055647
1744116929631169077,1744116929632241826,1072749
1744116930631676134,1744116930632785724,1109590
1744116931632201250,1744116931633188116,986866
1744116932633387549,1744116932634456120,1068571
1744116933634463742,1744116933635587769,1124027
1744116934635368902,1744116934636425611,1056709
1744116935636663285,1744116935637673906,1010621
1744116936637152816,1744116936638205116,1052300
1744116937637726570,1744116937638806943,1080373
1744116938638617366,1744116938639715063,1097697
1744116939639371224,1744116939640457088,1085864
1744116940640247385,1744116940641321527,1074142
1744116941640891268,1744116941641982462,1091194
1744116942641781396,1744116942642858162,1076766
1744116943642529617,1744116943643621632,1092015
1744116944643420149,1744116944644370204,950055
1744116945643812705,1744116945644864494,1051789
1744116946644483752,1744116946645532806,1049054
1744116947645404014,1744116947646479628,1075614
1744116948646396112,1744116948647426491,1030379
1744116949647385610,1744116949648509726,1124116
1744116950648265456,1744116950649305573,1040117
1744116951649111229,1744116951650040245,929016
1744116952650325816,1744116952651382234,1056418
1744116953651296840,1744116953652371443,1074603
1744116954652641333,1744116954653715294,1073961
1744116955653545113,1744116955654620567,1075454
1744116956654731079,1744116956655766016,1034937
1744116957655199678,1744116957656300831,1101153
1744116958656120543,1744116958657268856,1148313
1744116959657096953,1744116959658154363,1057410
1744116960658350759,1744116960659367522,1016763
1744116961659320960,1744116961660383890,1062930
1744116962660198495,1744116962661220127,1021632
1744116963661145963,1744116963662248409,1102446
1744116964662022380,1744116964663116420,1094040
1744116965662924193,1744116965664015097,1090904
1744116966663480069,1744116966664599807,1119738
1744116967664483126,1744116967665605529,1122403
1744116968665427223,1744116968666503018,1075795
1744116969666281928,1744116969667352273,1070345
1744116970667235225,1744116970668347589,1112364
1744116971668165218,1744116971669170990,1005772
1744116972669379604,1744116972670402448,1022844
1744116973670393577,1744116973671468921,1075344
1744116974670716701,1744116974671779260,1062559
1744116975672017991,1744116975672997874,979883
1744116976672332411,1744116976673301042,968631
1744116977673473068,1744116977674426490,953422
1744116978674714621,1744116978675726995,1012374
1744116979675839159,1744116979676838138,998979
1744116980677065153,1744116980678080072,1014919
1744116981677804584,1744116981678865330,1060746
1744116982678626973,1744116982679719830,1092857
1744116983678941047,1744116983680030498,1089451
1744116984679832547,1744116984680896019,1063472
1744116985680108118,1744116985681187991,1079873
1744116986680504350,1744116986681542965,1038615
1744116987681493920,1744116987682481047,987127
1744116988682765018,1744116988683792672,1027654
1744116989683621159,1744116989684731930,1110771
1744116990684516954,1744116990685547332,1030378
1744116991685476972,1744116991686601469,1124497
1744116992685836470,1744116992686911704,1075234
1744116993686487102,1744116993687675190,1188088
1744116994687503151,1744116994688524161,1021010
1744116995688249777,1744116995689240621,990844
1744116996688633513,1744116996689724326,1090813
1744116997689315719,1744116997690378940,1063221
1744116998690251438,1744116998691339276,1087838
1744116999691184542,1744116999692271749,1087207
1744117000692093444,1744117000693093194,999750
1744117001692577326,1744117001693729476,1152150
1744117002693341211,1744117002694356701,1015490
1744117003694651448,1744117003695820079,1168631
1744117004695585238,1744117004696683114,1097876
1744117005696775506,1744117005697772251,996745
1744117006697110260,1744117006698216072,1105812
1744117007698004668,1744117007699088659,1083991
1744117008698802341,1744117008699855773,1053432
1744117009699425137,1744117009700495421,1070284
1744117010700722673,1744117010701799951,1077278
1744117011701590024,1744117011702539279,949255
1744117012702545670,1744117012703628608,1082938
1744117013703224136,1744117013704347151,1123015
1744117014704135642,1744117014705227568,1091926
1744117015705064221,1744117015706212173,1147952
1744117016705509907,1744117016706497414,987507
1744117017706091200,1744117017707210567,1119367
1744117018707021125,1744117018708134622,1113497
1744117019707972593,1744117019709004745,1032152
1744117020709275275,1744117020710396827,1121552
1744117021710036723,1744117021711154968,1118245
1744117022711033963,1744117022712075803,1041840
1744117023712225519,1744117023713264825,1039306
1744117024713476159,1744117024714608973,1132814
1744117025713808304,1744117025714882025,1073721
1744117026714714833,1744117026715825584,1110751
1744117027715622265,1744117027716703210,1080945
1744117028716610751,1744117028718270857,1660106
1744117029717557155,1744117029718708142,1150987
1744117030718516198,1744117030719594298,1078100
1744117031719328231,1744117031720554492,1226261
1744117032720728103,1744117032721742101,1013998
1744117033721300162,1744117033722222485,922323
1744117034722629240,1744117034723630984,1001744
1744117035723326548,1744117035724368939,1042391
1744117036724041060,1744117036725232816,1191756
1744117037724600338,1744117037725645154,1044816
1744117038725353456,1744117038726422708,1069252
1744117039726557691,1744117039727590123,1032432
1744117040727499929,1744117040728529305,1029376
1744117041728797824,1744117041729773118,975294
1744117042730046957,1744117042731122532,1075575
1744117043730807162,1744117043731830397,1023235
1744117044732079072,1744117044733155808,1076736
1744117045732846890,1744117045733972409,1125519
1744117046733739441,1744117046734781863,1042422
1744117047735043174,1744117047736093560,1050386
1744117048735396300,1744117048736474199,1077899
1744117049735730760,1744117049736787569,1056809
1744117050736532430,1744117050737611380,1078950
1744117051737259840,1744117051738277344,1017504
1744117052738570369,1744117052739513241,942872
1744117053739427027,1744117053740493374,1066347
1744117054740216006,1744117054741148138,932132
1744117055740776011,1744117055741810878,1034867
1744117056741218654,1744117056742252459,1033805
1744117057742104590,1744117057743145769,1041179
1744117058743400197,1744117058744422270,1022073
1744117059744670134,1744117059746004010,1333876
1744117060745524733,1744117060746578185,1053452
1744117061746324719,1744117061747509411,1184692
1744117062747277015,1744117062748359202,1082187
1744117063747641114,1744117063748597021,955907
1744117064748848808,1744117064749855501,1006693
1744117065749661332,1744117065750630764,969432
1744117066750653520,1744117066751589028,935508
1744117067751858216,1744117067752809735,951519
1744117068753062648,1744117068754107414,1044766
1744117069753544756,1744117069754552772,1008016
1744117070754767895,1744117070755883074,1115179
1744117071755227111,1744117071756270154,1043043
1744117072756543529,1744117072757602562,1059033
1744117073757326213,1744117073758337575,1011362
1744117074758644494,1744117074759714658,1070164
1744117075759565575,1744117075760592638,1027063
1744117076760138160,1744117076761150203,1012043
1744117077760941575,1744117077762097192,1155617
1744117078761984668,1744117078763179449,1194781
1744117079763007053,1744117079764094320,1087267
1744117080763960676,1744117080765174874,1214198
1744117081764666632,1744117081765689176,1022544
1744117082765515327,1744117082766581804,1066477
1744117083766536674,1744117083767599644,1062970
1744117084767856766,1744117084768992655,1135889
1744117085768487712,1744117085769566182,1078470
1744117086769486676,1744117086770572370,1085694
1744117087770370124,1744117087771469884,1099760
1744117088771720889,1744117088772689069,968180
1744117089772800160,1744117089773868500,1068340
1744117090773145676,1744117090774084260,938584
1744117091773955917,1744117091775000132,1044215
1744117092775220783,1744117092776419381,1198598
1744117093775903393,1744117093776953970,1050577
1744117094776681385,1744117094777662721,981336
1744117095777956723,1744117095778994215,1037492
1744117096778491866,1744117096779496926,1005060
1744117097779487142,1744117097780499256,1012114
1744117098780761311,1744117098781832737,1071426
1744117099782085745,1744117099783118578,1032833
1744117100783413949,1744117100784491076,1077127
1744117101784371207,1744117101785426112,1054905
1744117102785700963,1744117102786717726,1016763
1744117103786980928,1744117103788045351,1064423
1744117104788310156,1744117104789312952,1002796
1744117105788752088,1744117105789807654,1055566
1744117106789481429,1744117106790531354,1049925
1744117107790796801,1744117107791811570,1014769
1744117108792076218,1744117108793037776,961558
1744117109792498004,1744117109793510609,1012605
1744117110793724124,1744117110794779219,1055095
1744117111794552024,1744117111795671061,1119037
1744117112795503830,1744117112796607969,1104139
1744117113796474232,1744117113797541220,1066988
1744117114797797928,1744117114798866490,1068562
1744117115798699225,1744117115799692743,993518
1744117116799131487,1744117116800146506,1015019
1744117117799861877,1744117117800864613,1002736
1744117118801118276,1744117118802221013,1102737
1744117119802500688,1744117119803604326,1103638
1744117120803858625,1744117120804957493,1098868
1744117121804125697,1744117121805200861,1075164
1744117122804906599,1744117122805921849,1015250
1744117123806179514,1744117123807209943,1030429
1744117124807083321,1744117124808215183,1131862
1744117125807586606,1744117125808680966,1094360
1744117126808243845,1744117126809271318,1027473
1744117127809524216,1744117127810632283,1108067
1744117128810475947,1744117128811534960,1059013
1744117129811429333,1744117129812585822,1156489
1744117130812487657,1744117130813563933,1076276
1744117131813338248,1744117131814422660,1084412
1744117132814220607,1744117132815265823,1045216
1744117133815171763,1744117133816190118,1018355
1744117134816097585,1744117134817154865,1057280
1744117135817014315,1744117135818065624,1051309
1744117136817427438,1744117136818513863,1086425
1744117137817985805,1744117137818978803,992998
1744117138819168545,1744117138820255872,1087327
1744117139819471729,1744117139820551582,1079853
1744117140820274744,1744117140821271178,996434
1744117141821584550,1744117141822662439,1077889
1744117142822237700,1744117142823265294,1027594
1744117143823512728,1744117143824484876,972148
1744117144824737421,1744117144825798738,1061317
1744117145825780134,1744117145826785424,1005290
1744117146826689499,1744117146827751458,1061959
1744117147827594506,1744117147828657306,1062800
1744117148828503663,1744117148830101560,1597897
1744117149829032536,1744117149830189635,1157099
1744117150829966017,1744117150831030731,1064714
1744117151830899772,1744117151831930862,1031090
1744117152831665926,1744117152832586155,920229
1744117153832491408,1744117153833593353,1101945
1744117154833315806,1744117154834343790,1027984
1744117155834480713,1744117155835506242,1025529
1744117156835557833,1744117156836643096,1085263
1744117157836509116,1744117157837594499,1085383
1744117158837345610,1744117158838426815,1081205
1744117159838342970,1744117159839417613,1074643
1744117160839286140,1744117160840300929,1014789
1744117161840189253,1744117161841251392,1062139
